count,year,count_m,count_f,score_m,score_f,prop_f,diff_mf,diff_fm
314,1613,291,23,18.62481061168385,18.80612443478261,0.073248408,-0.181313823,0.18131382309876187
300,1614,281,19,18.640983110320285,20.64064190526316,0.063333333,-1.999658795,1.9996587949428744
389,1615,362,27,18.33658445303867,19.18412377777778,0.06940874,-0.847539325,0.8475393247391096
316,1616,298,18,18.976391674496643,20.672360777777776,0.056962025316455694,-1.695969103,1.6959691032811328
293,1617,278,15,18.71365390647482,19.4923736,0.051194539249146756,-0.778719694,0.7787196935251792
330,1618,307,23,18.813406407166124,20.167145869565218,0.06969697,-1.353739462,1.3537394623990942
318,1619,292,26,18.90983094178082,19.615808153846153,0.081761006,-0.705977212,0.7059772120653314
578,1620,545,33,18.13265629,18.760905,0.057093426,-0.628248715,0.6282487146789002
332,1621,310,22,18.76828277096774,19.556074,0.06626506,-0.787791229,0.7877912290322584
341,1622,322,19,18.689612108695652,18.81203505263158,0.055718475,-0.122422944,0.12242294393592701
317,1623,293,24,18.493543249146757,19.433073166666667,0.075709779,-0.939529918,0.9395299175199092
351,1624,322,29,18.470621186335404,19.25052886206897,0.082621083,-0.779907676,0.7799076757335648
391,1625,359,32,18.572572598885795,18.62163331,0.081841432,-0.049060714,0.049060713614203166
309,1626,288,21,18.803256024305554,20.598361285714287,0.067961165,-1.795105261,1.7951052614087324
301,1627,278,23,18.684325381294965,20.966935739130435,0.07641196,-2.282610358,2.2826103578354697
327,1628,306,21,18.566788140522874,19.42130861904762,0.064220183,-0.854520479,0.8545204785247442
308,1629,280,28,18.752467582142856,20.077743142857145,0.090909091,-1.325275561,1.3252755607142888
544,1630,508,36,18.33514353543307,20.176173916666666,0.066176471,-1.841030381,1.8410303812335975
270,1631,250,20,18.59832401,19.2157554,0.074074074,-0.617431392,0.6174313920000003
318,1632,301,17,18.883130053156147,21.497696764705882,0.053459119,-2.614566712,2.6145667115497346
315,1633,299,16,18.583280080267556,20.47665588,0.050793650793650794,-1.893375795,1.8933757947324423
347,1634,318,29,18.256366424528302,20.73516320689655,0.083573487,-2.478796782,2.4787967823682493
365,1635,342,23,18.480464002923977,21.209100217391303,0.063013699,-2.728636214,2.7286362144673255
305,1636,283,22,18.48745671024735,19.96093577272727,0.072131148,-1.473479062,1.473479062479921
308,1637,283,25,18.594306950530036,19.399216879999997,0.081168831,-0.804909929,0.8049099294699609
315,1638,296,19,18.61008655743243,21.609422263157896,0.06031746,-2.999335706,2.999335705725464
291,1639,269,22,18.087836200743492,18.70027972727273,0.075601375,-0.612443527,0.612443527
573,1640,531,42,18.128355109227872,20.00630292857143,0.073298429,-1.877947819,1.8779478193435573
313,1641,292,21,18.54310570890411,18.788611095238096,0.067092652,-0.245505386,0.2455053863339849
334,1642,309,25,18.43358649514563,19.78452932,0.074850299,-1.350942825,1.3509428248543713
313,1643,302,11,18.414743662251656,21.259512545454545,0.03514377,-2.844768883,2.844768883202889
344,1644,319,25,18.445968959247647,19.7472478,0.072674419,-1.301278841,1.301278840752353
365,1645,345,20,18.11853028695652,19.655782600000002,0.054794521,-1.537252313,1.5372523130434814
296,1646,269,27,18.18259445724907,20.32569696296296,0.091216216,-2.143102506,2.143102505713891
288,1647,261,27,18.277320168582374,20.648262666666668,0.09375,-2.370942498,2.3709424980842932
361,1648,330,31,18.278615066666667,19.813322741935483,0.085872576,-1.534707675,1.534707675268816
317,1649,297,20,18.406277996632998,20.31951735,0.063091483,-1.913239353,1.913239353367004
589,1650,546,43,17.844273501831502,19.358877744186046,0.073005093,-1.514604242,1.5146042423545438
310,1651,283,27,18.36173034628975,18.910640555555556,0.087096774,-0.548910209,0.5489102092658058
333,1652,311,22,18.285629135048232,19.999801545454545,0.066066066,-1.71417241,1.714172410406313
354,1653,336,18,18.427673818452384,21.073691555555556,0.050847458,-2.646017737,2.646017737103172
332,1654,313,19,18.214694089456867,19.201415263157894,0.057228916,-0.986721174,0.986721174
395,1655,377,18,18.318935111405835,18.19687272222222,0.04556962,0.12206238918361478,-0.122062389
329,1656,306,23,18.312833558823527,20.383843130434784,0.069908815,-2.071009572,2.071009571611256
323,1657,303,20,18.249594531353136,19.3586668,0.061919505,-1.109072269,1.109072268646866
324,1658,299,25,18.266508829431437,19.06381812,0.077160494,-0.797309291,0.7973092905685633
314,1659,290,24,18.244130779310346,18.75869788,0.076433121,-0.514567096,0.5145670956896531
554,1660,516,38,17.911061664728685,19.688428236842103,0.068592058,-1.777366572,1.7773665721134186
341,1661,315,26,18.506711815873015,20.5153255,0.076246334,-2.008613684,2.008613684126985
327,1662,300,27,18.005207183333333,20.529510185185185,0.082568807,-2.524303002,2.5243030018518517
375,1663,350,25,18.31457423142857,19.4894858,0.066666667,-1.174911569,1.1749115685714315
347,1664,326,21,18.336165923312883,20.751753,0.060518732,-2.415587077,2.4155870766871175
385,1665,366,19,17.707272084699454,19.194978631578948,0.049350649,-1.487706547,1.4877065468794939
313,1666,288,25,18.50454870833333,21.663117160000002,0.079872204,-3.158568452,3.158568451666671
324,1667,296,28,18.578176,21.332544928571426,0.086419753,-2.754368929,2.7543689285714272
348,1668,324,24,18.187200336419753,17.54753704166667,0.068965517,0.6396632947530847,-0.639663295
328,1669,302,26,17.844696509933772,20.243958730769233,0.079268293,-2.399262221,2.3992622208354604
508,1670,474,33,17.791509651898732,19.885093,0.06496063,-2.093583348,2.0935833481012693
315,1671,293,22,18.408191805460753,19.595316954545453,0.06984127,-1.187125149,1.1871251490847001
352,1672,324,28,18.135356922839506,17.899428142857143,0.079545455,0.2359287799823626,-0.23592878
349,1673,325,24,18.060852095384618,21.015291083333334,0.068767908,-2.954438988,2.9544389879487163
317,1674,295,22,18.362263166101695,19.69093659090909,0.069400631,-1.328673425,1.3286734248073948
352,1675,326,26,18.38066977607362,20.022213,0.073863636,-1.641543224,1.641543224
342,1676,318,24,18.59868638,19.98069213,0.070175439,-1.382005741,1.3820057413522022
312,1677,292,20,17.86192387328767,18.9802192,0.064102564,-1.118295327,1.1182953267123317
335,1678,315,20,18.058874276190476,19.7295848,0.059701493,-1.670710524,1.6707105238095252
355,1679,333,22,18.053080495495497,21.136527909090912,0.061971830985915494,-3.083447414,3.0834474135954153
542,1680,505,37,17.802655990099012,19.43475410810811,0.068265683,-1.632098118,1.6320981180090968
307,1681,292,15,17.599678715753424,20.297148133333334,0.048859934853420196,-2.697469418,2.697469418
379,1682,355,24,18.18625304225352,20.171908916666666,0.063324538,-1.985655874,1.9856558744131476
385,1683,367,18,18.17541493188011,20.144988166666664,0.046753246753246755,-1.969573235,1.969573234786555
367,1684,343,24,18.186464361516034,20.690544,0.065395095,-2.504079638,2.504079638483965
386,1685,360,26,18.481374491666667,19.797603115384614,0.067357513,-1.316228624,1.3162286237179472
362,1686,343,19,18.024230720116616,18.64531594736842,0.052486187845303865,-0.621085227,0.6210852272518039
340,1687,320,19,17.78372068,18.73428194736842,0.055882353,-0.950561266,0.9505612661184202
379,1688,357,21,18.411560801120448,19.61820852380952,0.055408970976253295,-1.206647723,1.2066477226890733
351,1689,330,21,18.35707710909091,18.83596319047619,0.05982906,-0.478886081,0.478886081
522,1690,500,22,18.18527952,18.8056975,0.042145594,-0.62041798,0.6204179799999991
306,1691,296,10,17.902476040540538,18.606533000000002,0.032679738562091505,-0.704056959,0.7040569594594643
348,1692,329,19,18.040787057750762,20.64714810526316,0.054597701,-2.606361048,2.6063610475123973
358,1693,332,26,18.197609876506025,20.775687653846152,0.072625698,-2.578077777,2.578077777340127
338,1694,317,21,18.39304527760252,18.443027761904762,0.062130178,-0.049982484,0.049982484
408,1695,382,26,18.254919916230367,19.357656846153848,0.06372549,-1.10273693,1.1027369299234806
409,1696,367,42,18.19317339237057,18.882988952380952,0.10268948655256724,-0.68981556,0.6898155600103806
401,1697,373,28,18.33677533243968,19.50193260714286,0.069825436,-1.165157275,1.165157275
426,1698,398,28,18.19897426884422,18.69211089285714,0.0657277,-0.493136624,0.49313662401291936
399,1699,374,25,18.33815067,20.61426296,0.062656642,-2.276112294,2.2761122942245997
730,1700,673,57,17.846289907875185,19.102195000000002,0.078082192,-1.255905092,1.2559050921248165
402,1701,383,19,17.643739673629245,19.507109684210526,0.047263682,-1.863370011,1.8633700105812814
392,1702,374,18,18.24640457486631,20.563901333333334,0.045918367,-2.317496758,2.3174967584670227
429,1703,409,20,18.205787841075793,20.3002585,0.046620046620046623,-2.094470659,2.094470658924209
406,1704,377,29,18.13747246949602,18.66275924137931,0.071428571,-0.525286772,0.5252867718832874
426,1705,402,24,18.103581300995025,18.925634,0.056338028169014086,-0.822052699,0.8220526990049741
367,1706,339,28,18.04650039823009,19.25414354642857,0.076294278,-1.207643148,1.2076431481984784
403,1707,375,28,18.254626477333336,18.736154714285714,0.069478908,-0.481528237,0.48152823695237856
442,1708,414,28,18.069423898550724,18.962220357142858,0.063348416,-0.892796459,0.8927964585921337
437,1709,411,26,18.26567476399027,19.30214292307692,0.059496567505720827,-1.036468159,1.0364681590866525
606,1710,568,38,18.02176004419014,19.046285921052633,0.062706271,-1.024525877,1.0245258768624907
387,1711,360,27,18.504930447222222,20.809315148148148,0.069767442,-2.304384701,2.304384700925926
443,1712,419,24,18.16577967541766,19.78631213,0.054176072,-1.62053245,1.6205324495823383
448,1713,416,32,18.302082125000002,19.91752816,0.071428571,-1.615446031,1.6154460312499985
478,1714,449,29,18.42727572828508,20.73268051724138,0.060669456066945605,-2.305404789,2.3054047889563023
528,1715,496,32,18.189504570564516,19.42707606,0.060606061,-1.237571492,1.2375714919354834
468,1716,441,27,18.019592537414965,18.758642814814817,0.057692307692307696,-0.739050277,0.7390502773998513
527,1717,504,23,18.129997680555554,19.69951052173913,0.043643264,-1.569512841,1.569512841183574
489,1718,455,34,18.08416091868132,19.448849147058823,0.069529652,-1.364688228,1.3646882283775028
498,1719,465,33,18.19071029032258,18.366192878787878,0.06626506,-0.175482588,0.17548258846529663
697,1720,642,55,17.844871591121496,18.52950150909091,0.078909613,-0.684629918,0.6846299179694135
529,1721,505,24,18.24846373069307,20.004803416666665,0.045368620037807186,-1.756339686,1.7563396859735931
526,1722,494,32,18.151132670040486,19.40713722,0.060836501901140684,-1.256004549,1.256004548709516
588,1723,549,39,18.15871601457195,19.553618128205127,0.066326531,-1.394902114,1.3949021136331758
577,1724,546,31,18.181560124542123,20.884506580645162,0.053726169844020795,-2.702946456,2.7029464561030387
635,1725,598,37,18.234398332775918,18.873207918918922,0.058267717,-0.638809586,0.6388095861430045
640,1726,601,39,17.972425835274542,18.618401,0.0609375,-0.645975165,0.6459751647254564
581,1727,542,39,18.15378862915129,19.465267615384615,0.067125645,-1.311478986,1.3114789862333254
553,1728,508,44,18.302668820866142,18.841287386363636,0.079566004,-0.538618565,0.5386185654974938
642,1729,609,33,18.020281722495895,20.256888727272724,0.051401869,-2.236607005,2.236607004776829
791,1730,733,58,18.003401773533426,18.509458275862066,0.073324905,-0.506056502,0.5060565023286401
648,1731,609,39,18.067900988013136,19.327982307692306,0.060185185,-1.26008132,1.2600813196791698
634,1732,600,34,18.221315113333333,18.915499852941174,0.05362776,-0.69418474,0.6941847396078415
629,1733,597,32,17.812120996649917,19.04145794,0.050874404,-1.229336941,1.2293369408500823
732,1734,682,50,17.886679347507332,19.560346199999998,0.068306011,-1.673666852,1.6736668524926657
785,1735,744,41,18.121755184139786,18.23949339,0.052229299,-0.117738206,0.11773820610411434
716,1736,683,33,17.815483257686676,19.677656454545456,0.046089385474860335,-1.862173197,1.8621731968587802
712,1737,661,51,17.86599806656581,19.72107762745098,0.071629213,-1.855079561,1.855079560885173
734,1738,700,34,17.95570767857143,19.425147852941176,0.046321526,-1.469440174,1.4694401743697476
789,1739,750,39,17.915379662666666,18.767620846153847,0.049429657794676805,-0.852241183,0.8522411834871804
992,1740,932,60,17.921804275751075,18.626673283333332,0.060483871,-0.704869008,0.704869008
752,1741,709,43,18.144367125528916,18.844776860465117,0.057180851063829786,-0.700409735,0.7004097349362013
767,1742,733,34,17.94525375170532,19.623673617647057,0.044328553,-1.678419866,1.6784198659417378
812,1743,763,49,17.90863604587156,20.32220081632653,0.060344828,-2.41356477,2.4135647704549683
870,1744,822,48,17.894277711678832,19.704032166666668,0.055172414,-1.809754455,1.8097544549878357
902,1745,848,54,18.391166155660375,18.53976187037037,0.059866962,-0.148595715,0.14859571470999455
861,1746,790,71,18.13555218987342,18.988036492957747,0.082462253,-0.852484303,0.8524843030843279
791,1747,752,39,17.879090565159576,18.226261205128203,0.049304678,-0.34717064,0.3471706399686276
900,1748,854,46,17.96085791615925,19.121538260869567,0.051111111111111114,-1.160680345,1.1606803447103182
900,1749,844,56,17.834176627962083,19.59592764285714,0.062222222,-1.761751015,1.761751014895058
1212,1750,1129,83,17.701797637732508,19.025078024096388,0.068481848,-1.323280386,1.323280386
919,1751,863,56,17.94444886442642,19.569562517857143,0.060935799782372145,-1.625113653,1.6251136534307236
1014,1752,958,56,17.981868217118997,19.801792892857144,0.055226824457593686,-1.819924676,1.8199246757381466
1003,1753,933,70,17.960417278670953,19.389497214285715,0.069790628,-1.429079936,1.4290799356147623
1082,1754,1017,64,18.12967255,18.67651895,0.059149722735674676,-0.546846406,0.5468464064190002
1126,1755,1056,68,17.94268706155303,19.559660823529413,0.060390764,-1.616973762,1.6169737619763822
1105,1756,1046,59,17.850329352772466,19.088671084745766,0.053393665,-1.238341732,1.2383417319732999
1003,1757,942,61,18.053437046709128,18.916220704918032,0.060817547,-0.862783658,0.8627836582089046
1044,1758,974,70,17.922865740246408,19.260728957142856,0.067049808,-1.337863217,1.337863216896448
1048,1759,987,61,17.98491740628166,19.780295786885244,0.058206107,-1.795378381,1.7953783806035837
1213,1760,1119,94,17.72486566219839,19.123246308510637,0.077493817,-1.398380646,1.3983806463122477
1002,1761,926,76,18.010629907127427,19.259145750000002,0.075848303,-1.248515843,1.2485158428725747
1059,1762,983,76,17.967869733468973,18.781353486842107,0.071765817,-0.813483753,0.8134837533731343
1065,1763,1003,61,17.887607506480556,18.819520442622952,0.057276995,-0.931912936,0.9319129361423961
1123,1764,1057,66,17.85002857899716,19.087605303030305,0.058771148708815675,-1.237576724,1.2375767240331434
1123,1765,1062,61,17.697766480225987,19.257243262295084,0.054318789,-1.559476782,1.5594767820690976
1104,1766,1046,58,18.049932547036327,18.531504862068964,0.052536232,-0.481572315,0.4815723150326363
1110,1767,1043,67,18.035057471716204,18.549936805970148,0.06036036,-0.514879334,0.5148793342539442
1157,1768,1068,89,17.942384695692883,20.053649011235954,0.076923077,-2.111264316,2.111264315543071
1179,1769,1104,75,18.021432923007247,18.912872,0.063613232,-0.891439077,0.8914390769927536
1390,1770,1298,92,17.869808032819723,18.11133545652174,0.06618705,-0.241527424,0.24152742370201707
1108,1771,1035,73,18.016387446376815,18.466103630136985,0.065884477,-0.449716184,0.4497161837601702
1217,1772,1155,62,18.121305322943723,19.20580522580645,0.050944947,-1.084499903,1.0844999028627278
1165,1773,1087,78,18.03361198,19.591477871794872,0.06695279,-1.557865889,1.5578658892741721
1238,1774,1171,67,17.853280394534583,18.884501746268654,0.054119548,-1.031221352,1.0312213517340716
1233,1775,1159,74,18.147407045729075,20.08286102702703,0.060016221,-1.935453981,1.9354539812979539
1165,1776,1078,87,18.034333783858997,19.19135148275862,0.074678112,-1.157017699,1.1570176988996224
1158,1777,1094,64,18.189131036563072,19.65304141,0.055267702936096716,-1.46391037,1.4639103696869284
1169,1778,1086,83,18.09195859576427,18.906814927710844,0.071000855,-0.814856332,0.8148563319465723
1148,1779,1082,66,18.053598611829944,19.380561893939394,0.057491289,-1.326963282,1.3269632821094497
1435,1780,1334,101,18.006022290104948,19.06102284851485,0.070383275,-1.055000558,1.0550005584099011
1103,1781,1029,74,18.08416412536443,18.503465635135136,0.067089755,-0.41930151,0.4193015097707047
1103,1782,1037,66,18.25315410607522,19.038453212121212,0.059836809,-0.785299106,0.7852991060459935
1105,1783,1035,70,18.19454772657005,19.192828371428572,0.063348416,-0.998280645,0.9982806448585215
1209,1784,1144,65,18.221787100524473,18.698219230769233,0.053763440860215055,-0.47643213,0.47643213024475983
1286,1785,1209,76,17.939750433416048,19.284907118421053,0.059097978,-1.345156685,1.345156685005005
1345,1786,1267,78,18.23653028492502,19.203040743589742,0.057992565,-0.966510459,0.9665104586647217
1301,1787,1239,62,18.31788207748184,18.778127790322582,0.04765565,-0.460245713,0.46024571284074156
1421,1788,1333,88,18.003108358589646,18.98275240909091,0.06192822,-0.979644051,0.979644051
1361,1789,1285,76,17.99160408225681,19.364400828947367,0.055841293166789124,-1.372796747,1.3727967466905575
1577,1790,1494,82,17.83078100535475,17.69859004878049,0.051997464,0.13219095657426294,-0.132190957
1314,1791,1240,73,17.969350090322582,19.032229150684934,0.055555556,-1.06287906,1.0628790603623521
1489,1792,1414,75,18.054826101131543,19.055088173333335,0.050369375419744795,-1.000262072,1.0002620722017923
1526,1793,1440,86,17.919309613194443,18.996460006976744,0.056356488,-1.077150394,1.0771503937823006
1517,1794,1428,89,18.07450886694678,18.062949393258428,0.058668425,0.011559473688350863,-0.011559474
1576,1795,1484,91,18.04327423989218,18.359090494505494,0.057741116751269035,-0.315816255,0.3158162546133134
1634,1796,1551,83,18.067099199613153,18.98508838554217,0.050795594,-0.917989186,0.9179891859290166
1641,1797,1539,102,18.133957635477586,19.79494045098039,0.062157221206581355,-1.660982816,1.6609828155028055
1749,1798,1660,88,18.01823120120482,18.93044293181818,0.050314465408805034,-0.912211731,0.912211731
1703,1799,1621,81,17.943023922887107,19.55452012345679,0.047563124,-1.611496201,1.6114962005696825
2181,1800,2046,135,17.958854149560118,18.814212117037037,0.061898211829436035,-0.855357967,0.8553579674769196
1801,1801,1702,99,18.075993571092834,19.287042595959594,0.054969461410327596,-1.211049025,1.2110490248667602
1992,1802,1900,92,18.00717759405263,18.78161083695652,0.046184739,-0.774433243,0.7744332429038892
1906,1803,1790,116,17.98886142960894,18.87657852586207,0.060860440713536204,-0.887717096,0.8877170962531302
2013,1804,1914,99,17.996643147335423,19.442239191919192,0.049180328,-1.445596045,1.4455960445837697
1990,1805,1875,115,18.022536906133332,18.889146929565214,0.057788945,-0.866610023,0.8666100234318819
1961,1806,1870,91,17.95392536470588,19.22989732967033,0.046404895461499236,-1.275971965,1.275971964964448
2032,1807,1921,111,17.819613600208225,18.783255378378378,0.054625984251968504,-0.963641778,0.9636417781701532
2220,1808,2113,106,17.942096268812115,18.896891594339625,0.047747747747747746,-0.954795326,0.9547953255275097
2169,1809,2061,107,18.10380712178554,18.16064763551402,0.049331489,-0.056840514,0.056840514
2378,1810,2264,114,18.015792128091874,18.52352797368421,0.047939445,-0.507735846,0.507735846
2218,1811,2102,116,18.044650675214083,18.78291492241379,0.052299369,-0.738264247,0.7382642471997087
2351,1812,2219,131,17.939073025236592,18.76770485496183,0.05572097,-0.82863183,0.8286318297252393
2186,1813,2070,116,18.09621135521739,18.651486065517243,0.053064958828911254,-0.55527471,0.5552747102998516
2279,1814,2156,122,17.99433937476809,19.262191303278687,0.053532251,-1.267851929,1.2678519285105985
2456,1815,2310,146,17.90257695887446,19.01508051369863,0.059446254071661236,-1.112503555,1.1125035548241726
2377,1816,2245,132,17.74845706325167,18.333838636363634,0.055532183,-0.585381573,0.5853815731119631
2450,1817,2312,138,18.023445487889273,18.76260606521739,0.056326531,-0.739160577,0.7391605773281178
2529,1818,2374,155,17.991581813395115,18.853259606451612,0.061289047,-0.861677793,0.8616777930564972
2582,1819,2422,160,17.911154725020644,19.34577726,0.061967467079783116,-1.434622537,1.4346225374793562
2721,1820,2555,166,17.787274824266145,18.976946493975905,0.061006983,-1.18967167,1.1896716697097602
2488,1821,2339,149,17.920282075673363,18.724116073825503,0.05988746,-0.803833998,0.8038339981521396
2551,1822,2418,133,17.92423281389578,18.73255187218045,0.052136417,-0.808319058,0.8083190582846704
2498,1823,2366,132,17.86524824852071,18.15570847727273,0.052842274,-0.290460229,0.2904602287520177
2575,1824,2410,165,17.851698090497926,18.402025187878788,0.06407767,-0.550327097,0.5503270973808618
2652,1825,2469,183,17.83850563750506,18.46135518579235,0.069004525,-0.622849548,0.622849548
2551,1826,2394,157,17.760366883876358,18.71387774522293,0.061544492,-0.953510861,0.9535108613465724
2639,1827,2459,179,17.766909906059375,18.300901424581006,0.067828723,-0.533991519,0.5339915185216313
2678,1828,2516,162,17.871922170508743,18.263674925925926,0.060492905153099324,-0.391752755,0.39175275541718335
2555,1829,2404,150,17.84757017886855,17.70579514,0.058708415,0.14177503886855192,-0.141775039
2832,1830,2632,199,17.626021753039513,18.82015116080402,0.070268362,-1.194129408,1.1941294077645068
2649,1831,2473,174,17.766113911039223,19.03738022413793,0.065685164,-1.271266313,1.2712663130987067
2684,1832,2507,177,17.814598939768647,18.534480966666667,0.065946349,-0.719882027,0.7198820268980199
2763,1833,2579,184,17.74135919577356,18.366906853260872,0.066594282,-0.625547657,0.6255476574873136
2704,1834,2518,186,17.667103083796665,18.33797945698925,0.068786982,-0.670876373,0.6708763731925842
2787,1835,2602,185,17.806114304381246,18.447375421621622,0.06637962,-0.641261117,0.6412611172403757
2872,1836,2636,236,17.61112390477997,18.139529708050848,0.082172702,-0.528405803,0.5284058032708785
2905,1837,2706,199,17.86772552734664,18.742005236180905,0.068502582,-0.874279709,0.8742797088342655
2980,1838,2788,190,17.768469245337158,18.102190036842106,0.063758389,-0.333720792,0.33372079150494827
3053,1839,2829,224,17.703180558289148,17.846988879464284,0.073370455,-0.143808321,0.1438083211751362
3333,1840,3068,264,17.683287690026074,18.072662143939393,0.079207921,-0.389374454,0.3893744539133195
3020,1841,2797,222,17.6842147,18.229380162162162,0.073509934,-0.545165463,0.5451654628414602
3152,1842,2912,239,17.76765548592033,18.02773789958159,0.075824873,-0.260082414,0.2600824136612623
3216,1843,2978,236,17.60018527669577,18.490171309322033,0.073383085,-0.889986033,0.8899860326262647
3460,1844,3201,258,17.62390672455483,18.645241833333333,0.074566474,-1.021335109,1.021335108778505
3160,1845,2913,247,17.630990745966358,18.31247670445344,0.078164557,-0.681485958,0.6814859584870838
3223,1846,2980,243,17.747807282214765,18.33420247325103,0.075395594,-0.586395191,0.5863951910362637
3200,1847,2917,283,17.659715539252655,18.523493514487633,0.0884375,-0.863777975,0.8637779752349779
3301,1848,3024,277,17.841529200396824,18.297251440433214,0.083913965,-0.45572224,0.4557222400363905
3249,1849,2990,258,17.688130822207356,18.509470790697673,0.079409049,-0.821339968,0.8213399684903173
3608,1850,3305,302,17.733869473827532,18.44046960927152,0.083702882,-0.706600135,0.7066001354439884
3280,1851,3015,265,17.823572544941957,18.072816524528303,0.080792683,-0.24924398,0.24924397958634614
3494,1852,3254,240,17.787000485248925,17.728257332916666,0.068689181,0.058743152332258575,-0.058743152
3276,1853,2988,287,17.759144470883534,17.92619144947735,0.087606838,-0.167046979,0.16704697859381668
3628,1854,3305,323,17.84747455128593,18.035014126934986,0.089029768,-0.187539576,0.18753957564905477
3545,1855,3245,299,17.719068050539292,18.185265411371237,0.084344147,-0.466197361,0.46619736083194496
3840,1856,3514,325,17.827488547239614,17.680895772307693,0.084635417,0.14659277493192135,-0.146592775
3900,1857,3540,360,17.855959652259887,18.454518877777776,0.092307692,-0.598559226,0.5985592255178886
4032,1858,3651,380,17.929856419090658,18.62974192105263,0.094246032,-0.699885502,0.6998855019619725
4207,1859,3847,360,17.864513365245646,18.116321319444445,0.085571666,-0.251807954,0.2518079541987994
4441,1860,3999,442,17.744945505626408,18.14871956561086,0.099527134,-0.40377406,0.40377405998445326
4223,1861,3817,406,17.811075911448782,18.48044892364532,0.096140185,-0.669373012,0.6693730121965373
4398,1862,3966,432,17.80104053277862,18.13057192361111,0.098226467,-0.329531391,0.3295313908324893
4424,1863,4021,402,17.881548760258642,18.007813246268658,0.090867993,-0.126264486,0.12626448601001528
4422,1864,3986,435,17.806579227044658,18.408388733333332,0.098371777,-0.601809506,0.6018095062886744
4517,1865,4049,468,17.74184942010373,18.252890386752135,0.10360858977197254,-0.511040967,0.5110409666484053
4627,1866,4164,463,17.803341776897213,18.013451982721385,0.10006483682731791,-0.210110206,0.21011020582417217
4699,1867,4234,465,17.87011184983467,18.329395458064518,0.098957225,-0.459283608,0.45928360822984615
4784,1868,4333,451,17.79498369,18.504674662971176,0.094272575,-0.709690977,0.709690977
4948,1869,4454,493,17.747661523574315,18.216965329006086,0.099636217,-0.469303805,0.4693038054317711
5263,1870,4735,528,17.748806160718058,17.85230150757576,0.1003230096902907,-0.103495347,0.10349534685770223
4829,1871,4332,497,17.733229570960294,18.14445141227364,0.10291985918409609,-0.411221841,0.4112218413133455
5232,1872,4680,552,17.831817077564104,18.31102433514493,0.10550458715596331,-0.479207258,0.47920725758082483
5274,1873,4717,555,17.840489303752385,18.286057127927926,0.10523321956769056,-0.445567824,0.44556782417554075
5441,1874,4874,566,17.88244156520312,18.201096994699647,0.10402499540525639,-0.318655429,0.3186554294965269
5461,1875,4855,606,17.704270966673533,18.221447729372937,0.11096868705365318,-0.517176763,0.5171767626994033
5795,1876,5176,619,17.76659856866306,18.189012447495962,0.10681622088006902,-0.422413879,0.42241387883290216
5590,1877,5030,560,17.798680432127234,18.09394926607143,0.1001788908765653,-0.295268834,0.29526883394419556
5945,1878,5329,615,17.81591663362732,18.34494115934959,0.10344827586206896,-0.529024526,0.5290245257222708
6139,1879,5546,592,17.866503317886767,18.51814417398649,0.096432644,-0.651640856,0.6516408560997213
6303,1880,5674,629,17.800136513746917,17.99291403720191,0.099793749,-0.192777523,0.19277752345499266
6165,1881,5529,635,17.8793803,18.14113669448819,0.1030008110300081,-0.261756398,0.26175639835868836
6392,1882,5785,605,17.959427580933447,18.38793708429752,0.094649562,-0.428509503,0.42850950336407223
6394,1883,5764,630,17.944598213393476,18.335893404761904,0.098529872,-0.391295191,0.39129519136842816
6663,1884,6057,605,17.90546106815255,18.244256424793388,0.09079994,-0.338795357,0.33879535664083704
6863,1885,6177,684,17.82675129221305,18.40968142836257,0.09966487,-0.582930136,0.5829301361495212
6884,1886,6199,684,18.013557279770932,18.220185123099416,0.099360837,-0.206627843,0.2066278433284836
6929,1887,6255,673,17.965443604284573,18.196761916196134,0.097128013,-0.231318312,0.23131831191156138
7297,1888,6571,725,17.912622153233908,18.444045452413793,0.0993559,-0.531423299,0.5314232991798846
7180,1889,6428,749,18.04453780466708,18.430851384512685,0.10431754874651811,-0.38631358,0.38631357984560566
7403,1890,6555,844,17.87326352265446,18.288345155213268,0.11400783466162366,-0.415081633,0.41508163255880604
7294,1891,6550,743,17.937634479083968,18.294669841184387,0.1018645462023581,-0.357035362,0.35703536210041875
7553,1892,6751,802,17.994781664908903,18.57455958354115,0.10618297365285317,-0.579777919,0.5797779186322458
7389,1893,6555,834,18.00688131902365,18.421162106834533,0.11287048315062931,-0.414280788,0.41428078781088473
7426,1894,6595,830,17.94935814450341,18.56039731204819,0.1117694586587665,-0.611039168,0.6110391675447815
7526,1895,6690,834,18.068355529566517,18.621210974820144,0.11081583842678713,-0.552855445,0.552855445
7569,1896,6684,885,17.912298712193298,18.771230021468927,0.11692429647245343,-0.858931309,0.8589313092756292
7583,1897,6728,854,18.02153742449465,18.81233220023419,0.11262033495977845,-0.790794776,0.7907947757395419
8114,1898,7182,932,17.984173504037873,18.60568494,0.11486319940842987,-0.621511435,0.6215114348033275
8004,1899,7030,973,18.015003805120912,18.544961832476876,0.12156421789105447,-0.529958027,0.5299580273559634
8693,1900,7649,1043,18.00448641208001,18.775010699904122,0.11998159438628782,-0.770524288,0.770524288
8348,1901,7400,946,18.07957776487838,18.687816398520084,0.11332055582175371,-0.608238634,0.6082386336417045
8790,1902,7720,1069,18.088607297538857,18.661295297474275,0.12161547212741752,-0.572688,0.5726879999354182
